"","CUI","SDUI.x","CODE.y","STR.x"
"2420","C0018821","D006348","33999","Heart Surgical Procedures"
"2421","C0027902","D009483","96118","Test, Neuropsychological"
"2422","C0027902","D009483","96119","Test, Neuropsychological"
"2423","C0027902","D009483","96120","Test, Neuropsychological"
"2424","C0038900","D013507","1009024","Surgical Procedure, Endocrine"
"2425","C0543467","D013514","1003143","Operative Surgical Procedure"
"2426","C0040836","D014207","1009091","Trepanation"
"2427","C0043159","D014914","85345","Blood Coagulation Time, Whole"
"2428","C0729258","D015391","43842","Vertical-Banded Gastroplasty"
"2429","C0022671","D016030","1008098","Grafting, Kidney"
"2430","C1176467","D044964","15819","Reconstructive Surgical Procedures, Neck"
"2431","C1456587","D050110","1007385","Bariatric Surgical Procedures"
"2432","C0397560","D058366","33750","Blue Baby Operation"
"2433","C0196594","D061222","64740","Lingual Nerve Transection"
"2434","C0394697","D065527","64415","Brachial Plexus Anesthesia"
"2435","C0005790","D001780","1011784","Tests, Blood Coagulation"
"2436","C0038886","D001918","77789","Radiotherapy, Surface"
"2437","C0016313","D005451","92235","Angiography, Fluorescein"
"2438","C0018795","D006328","1013071","Catheterization, Cardiac"
"2439","C0021027","D007136","1011980","Immunoglobulin"
"2440","C0024485","D008279","76498","MR Tomography"
"2441","C0031041","D010491","33025","Pericardiostomy"
"2442","C0043299","D011859","76499","X-Ray Radiology, Diagnostic"
"2443","C0043299","D011859","1010252","X-Ray Radiology, Diagnostic"
"2444","C0038902","D013509","1008681","Surgical Procedures, Gynecologic"
"2445","C0040836","D014207","1009091","Trephination"
"2446","C0022671","D016030","1008098","Renal Transplantation"
"2447","C0010042","D016039","1009786","Transplantation, Corneal"
"2448","C0010042","D016039","1009787","Transplantation, Corneal"
"2449","C0206113","D017619","77470","Hemi-Body Irradiation"
"2450","C0086511","D019645","27440","Replacement Arthroplasties, Knee"
"2451","C0086511","D019645","27443","Replacement Arthroplasties, Knee"
"2452","C0086511","D019645","27446","Replacement Arthroplasties, Knee"
"2453","C0086511","D019645","27447","Replacement Arthroplasties, Knee"
"2454","C0086511","D019645","27441","Replacement Arthroplasties, Knee"
"2455","C0086511","D019645","27442","Replacement Arthroplasties, Knee"
"2456","C0086511","D019645","27440","Replacement Arthroplasty, Knee"
"2457","C0086511","D019645","27443","Replacement Arthroplasty, Knee"
"2458","C0086511","D019645","27446","Replacement Arthroplasty, Knee"
"2459","C0086511","D019645","27447","Replacement Arthroplasty, Knee"
"2460","C0086511","D019645","27441","Replacement Arthroplasty, Knee"
"2461","C0086511","D019645","27442","Replacement Arthroplasty, Knee"
"2462","C0397560","D058366","33750","Blalock Taussig Shunt"
"2463","C0016263","D005434","88184","Cytometry, Flow"
"2464","C0016263","D005434","88185","Cytometry, Flow"
"2465","C0018935","D006400","85014","Erythrocyte Volume, Packed"
"2466","C0023509","D007959","86821","Leukocyte Culture Test, Mixed"
"2467","C0024485","D008279","76498","Tomography, MR"
"2468","C0032716","D011167","37140","Surgical Portacaval Shunt"
"2469","C0040405","D014057","76497","CAT Scan, X-Ray"
"2470","C0042275","D015167","43640","Truncal Vagotomy"
"2471","C0162650","D017218","59012","Percutaneous Umbilical Blood Sampling"
"2472","C0524850","D019635","64999","Surgical Procedures, Neurologic"
"2473","C0524850","D019635","1009068","Surgical Procedures, Neurologic"
"2474","C0195681","D023802","57700","Cervical Cerclage"
"2475","C0199451","D045422","94660","CPAP Ventilation"
"2476","C0188970","D059747","1005691","Rhinosurgery"
"2477","C0010214","D003378","86185","Immunoelectrophoresis, Crossover"
"2478","C0010214","D003378","86185","Electrosyneresis"
"2479","C0282493","D004724","1014777","Surgical Endoscopy"
"2480","C0015915","D005307","1008937","In Vitro Fertilization"
"2481","C0201709","D008163","82397","Chemiluminescent Assays"
"2482","C0031148","D010533","49084","Peritoneal Irrigation"
"2483","C0043299","D011859","76499","Diagnostic X-Ray Radiology"
"2484","C0043299","D011859","1010252","Diagnostic X-Ray Radiology"
"2485","C0037265","D012866","1021887","Nursing Facilities, Skilled"
"2486","C0543467","D013514","1003143","Operative Procedures"
"2487","C0039989","D013906","1020900","Pleural Endoscopy"
"2488","C0043162","D014916","77470","Irradiation, Total Body"
"2489","C0010405","D015925","1020529","Cryofixation"
"2490","C0010405","D015925","1012534","Cryofixation"
"2491","C0195127","D019152","57020","Culdocentesis"
"2492","C0195331","D000069339","57530","Vaginal Trachelectomy"
"2493","C0195331","D000069339","1008799","Vaginal Trachelectomy"
"2494","C0004398","D001344","88000","Postmortem Examination"
"2495","C0004398","D001344","1012349","Postmortem Examination"
"2496","C0016263","D005434","88184","Cytofluorometry, Flow"
"2497","C0016263","D005434","88185","Cytofluorometry, Flow"
"2498","C0023508","D007958","85004","Blood Cell Count, White"
"2499","C0024485","D008279","76498","Zeugmatography"
"2500","C0041618","D014463","76999","Echotomography"
"2501","C0041618","D014463","1010759","Echotomography"
"2502","C0041626","D014467","96900","Therapy, Ultraviolet"
"2503","C0005976","D016025","20902","Transplantation, Bone"
"2504","C0005976","D016025","20900","Transplantation, Bone"
"2505","C0162788","D017403","88365","Hybridization in Situ"
"2506","C0162788","D017403","88364","Hybridization in Situ"
"2507","C0162788","D017403","88366","Hybridization in Situ"
"2508","C0206054","D017548","93355","Transesophageal Echocardiography"
"2509","C0206113","D017619","77470","Systemic Hemibody Irradiation"
"2510","C0005845","D001806","84520","BUN"
"2511","C0005845","D001806","80069","BUN"
"2512","C0005845","D001806","80048","BUN"
"2513","C0005845","D001806","80047","BUN"
"2514","C0282493","D004724","1014777","Endoscopy, Surgical"
"2515","C0015618","D005196","90846","Therapy, Family"
"2516","C0018821","D006348","33999","Surgical Procedure, Heart"
"2517","C0037894","D013105","47460","Sphincteroplasty, Transhepatic"
"2518","C0038897","D013504","1006056","Surgical Procedures, Cardiovascular"
"2519","C0039038","D013562","1009664","Denervation, Sympathetic"
"2520","C0039038","D013562","1009669","Denervation, Sympathetic"
"2521","C0919842","D013588","86780","Serodiagnosis, Syphilis"
"2522","C0040405","D014057","76497","Tomography, Transmission Computed"
"2523","C0040405","D014057","76497","Tomography, X Ray Computed"
"2524","C0021490","D015552","11901","Intralesional Injections"
"2525","C0021490","D015552","11900","Intralesional Injections"
"2526","C0021490","D015552","1003286","Intralesional Injections"
"2527","C0162649","D017217","62273","Epidural Blood Patch"
"2528","C0206373","D017893","36522","Extracorporeal Photochemotherapy"
"2529","C0035960","D019035","1021907","Rural Health Center"
"2530","C0358297","D022122","90581","Vaccines, Anthrax"
"2531","C0032743","D049268","78811","PET Scan"
"2532","C0005427","D001662","1007845","Surgical Procedure, Biliary Tract"
"2533","C0008310","D002760","1007283","ERCP"
"2534","C0030605","D010314","1011869","Activated Partial Thromboplastin Time"
"2535","C0043299","D011859","76499","Roentgenography"
"2536","C0043299","D011859","1010252","Roentgenography"
"2537","C0037813","D013058","83789","Spectrum Analysis, Mass"
"2538","C0038897","D013504","1006056","Surgical Procedure, Cardiovascular"
"2539","C0038902","D013509","1008681","Procedures, Gynecologic Surgical"
"2540","C0040405","D014057","76497","Tomography, Xray Computed"
"2541","C0040405","D014057","76497","Computerized Tomography, X Ray"
"2542","C0041626","D014467","96900","Actinotherapy"
"2543","C0030275","D016035","1007944","Transplantation, Pancreas"
"2544","C0010042","D016039","1009786","Cornea Transplantation"
"2545","C0010042","D016039","1009787","Cornea Transplantation"
"2546","C0086548","D017708","86950","White Blood Cell Transfusion"
"2547","C0009418","D020884","1008717","Vaginotomy"
"2548","C0009418","D020884","1008718","Vaginotomy"
"2549","C0005491","D001676","1012737","Feedback, Psychophysiologic"
"2550","C0009474","D003155","1021897","CMHC"
"2551","C0023509","D007959","86821","Mixed Lymphocyte Reaction"
"2552","C0027902","D009483","96118","Neuropsychologic Tests"
"2553","C0027902","D009483","96119","Neuropsychologic Tests"
"2554","C0027902","D009483","96120","Neuropsychologic Tests"
"2555","C0028655","D009721","SB","Nurse-Midwives"
"2556","C0031809","D010808","1014526","Examination, Physical"
"2557","C0037265","D012866","1021887","Extended Care Facilities"
"2558","C0039989","D013906","1020900","Endoscopy, Pleural"
"2559","C0018823","D016027","33945","Transplantation, Cardiac"
"2560","C0162522","D017081","47562","Laparoscopic Cholecystectomy"
"2561","C0242836","D018607","59866","Multifetal Pregnancy Reduction"
"2562","C0008797","D002933","76120","Radiocinematography"
"2563","C0008797","D002933","76125","Radiocinematography"
"2564","C0013819","D004569","1013322","EEG"
"2565","C0018821","D006348","33999","Surgical Procedures, Cardiac"
"2566","C0021001","D007123","86327","Immunoelectrophoresis, 2-D"
"2567","C0024485","D008279","76498","NMR Tomography"
"2568","C0032716","D011167","37140","Portacaval Shunt"
"2569","C0034172","D011701","96912","Therapy, PUVA"
"2570","C0040836","D014207","1009091","Trepanning"
"2571","C0086548","D017708","86950","White Blood Cell Transfusions"
"2572","C1510483","D044963","10021","Fine-Needle Aspiration"
"2573","C1510483","D044963","1003145","Fine-Needle Aspiration"
"2574","C0016263","D005434","88184","Flow Microfluorimetry"
"2575","C0016263","D005434","88185","Flow Microfluorimetry"
"2576","C0018795","D006328","1013071","Catheterization, Heart"
"2577","C0018821","D006348","33999","Procedure, Heart Surgical"
"2578","C0024485","D008279","76498","NMR Imaging"
"2579","C0031041","D010491","33025","Pericardial Window Technics"
"2580","C0242427","D010492","33020","Pericardotomy"
"2581","C0037813","D013058","83789","Spectrometry, Mass"
"2582","C0038900","D013507","1009024","Endocrine Surgical Procedure"
"2583","C0038900","D013507","1009024","Procedure, Endocrine Surgical"
"2584","C0024128","D016040","32851","Transplantation, Lung"
"2585","C0024128","D016040","1006036","Transplantation, Lung"
"2586","C0206113","D017619","77470","Sequential Hemibody Irradiation"
"2587","C0206373","D017893","36522","Extracorporeal Photopheresis"
"2588","C0441134","D062666","V5","Vascular Catheters"
"2589","C0005427","D001662","1007845","Biliary Surgical Procedures"
"2590","C0005844","D001788","86911","Blood Grouping"
"2591","C0013516","D004452","1013050","Transthoracic Echocardiography"
"2592","C0018821","D006348","33999","Surgical Procedure, Cardiac"
"2593","C0021001","D007123","86327","Immunoelectrophoresis, Crossed"
"2594","C0033905","D011581","96103","Test, Psychological"
"2595","C0033905","D011581","96101","Test, Psychological"
"2596","C0033905","D011581","96102","Test, Psychological"
"2597","C0037813","D013058","83789","Mass Spectrum Analysis"
"2598","C0038897","D013504","1006056","Procedures, Cardiovascular Surgical"
"2599","C0038898","D013505","1006964","Surgical Procedures, Digestive System"
"2600","C0040405","D014057","76497","Computed Tomography, X-Ray"
"2601","C0036782","D015610","87197","Schlichter Test"
"2602","C0080232","D016378","20926","Transplantation, Tissue"
"2603","C0085142","D016550","1021885","Birth Centers"
"2604","C0206373","D017893","36522","Photochemotherapy, Extracorporeal"
"2605","C1176467","D044964","15819","Plastic Surgery, Neck"
"2606","C3472347","D008327","1022239","Breast Tomosyntheses, Digital"
"2607","C3472347","D008327","1022239","3D Mammography"
"2608","C3472347","D008327","1022239","X-ray Breast Tomosyntheses"
"2609","C0241889","D008487","1014981","Family Health History"
"2610","C3472347","D008327","1022239","X-ray Breast Tomosynthesis"
"2611","C3472347","D008327","1022239","X ray Breast Tomosynthesis"
"2612","C0033052","D011295","59426","Antenatal Care"
"2613","C0033052","D011295","59425","Antenatal Care"
"2614","C3472347","D008327","1022239","Digital Breast Tomosynthesis"
"2615","C3472347","D008327","1022239","Breast Tomosynthesis, Digital"
"2616","C3472347","D008327","1022239","Digital Breast Tomosyntheses"
"2617","C0241889","D008487","1014981","Medical History, Family"
"2618","C0033052","D011295","59426","Care, Antenatal"
"2619","C0033052","D011295","59425","Care, Antenatal"
"2620","C1522449","D011878","1010843","Radiation Therapies"
"2621","C0024885","D015412","19301","Limited Resection Mastectomy"
"2622","C0024885","D015412","1014812","Limited Resection Mastectomy"
"2623","C0024885","D015412","19301","Lumpectomies"
"2624","C0024885","D015412","1014812","Lumpectomies"
"2625","C3472347","D008327","1022239","3D-Mammography"
"2626","C3472347","D008327","1022239","Breast Tomosyntheses, X-ray"
"2627","C0241889","D008487","1014981","Health History, Family"
"2628","C0024885","D015412","19301","Mastectomy, Limited Resection"
"2629","C0024885","D015412","1014812","Mastectomy, Limited Resection"
"2630","C0024485","D008279","76498","Steady-State Free Precession MRI"
"2631","C0024485","D008279","76498","Steady State Free Precession MRI"
"2632","C3472347","D008327","1022239","Breast Tomosynthesis, X-ray"
"2633","C0024885","D015412","19301","Lumpectomy"
"2634","C0024885","D015412","1014812","Lumpectomy"
"2635","C0394664","D015670","97811","Treatment, Acupuncture"
"2636","C0394664","D015670","97810","Treatment, Acupuncture"
"2637","C0394664","D015670","1013552","Treatment, Acupuncture"
"2638","C0241889","D008487","1014981","Medical Histories, Family"
"2639","C0241889","D008487","1014981","Family Health Histories"
"2640","C0241889","D008487","1014981","Health Histories, Family"
"2641","C1522449","D011878","1010843","Therapy, Radiation"
"2642","C0024885","D015412","19301","Mastectomies, Limited Resection"
"2643","C0024885","D015412","1014812","Mastectomies, Limited Resection"
"2644","C0394664","D015670","97811","Acupuncture Treatment"
"2645","C0394664","D015670","97810","Acupuncture Treatment"
"2646","C0394664","D015670","1013552","Acupuncture Treatment"
"2647","C0394664","D015670","97811","Acupuncture Treatments"
"2648","C0394664","D015670","97810","Acupuncture Treatments"
"2649","C0394664","D015670","1013552","Acupuncture Treatments"
"2650","C0241889","D008487","1014981","Family Medical History"
"2651","C1522449","D011878","1010843","Radiation Therapy"
"2652","C1522449","D011878","1010843","Therapies, Radiation"
"2653","C0024885","D015412","19301","Mastectomies, Local Excision"
"2654","C0024885","D015412","1014812","Mastectomies, Local Excision"
"2655","C0024885","D015412","19301","Limited Resection Mastectomies"
"2656","C0024885","D015412","1014812","Limited Resection Mastectomies"
"2657","C3472347","D008327","1022239","3D-Mammographies"
"2658","C0241889","D008487","1014981","Family Medical Histories"
"2659","C0024885","D015412","19301","Local Excision Mastectomy"
"2660","C0024885","D015412","1014812","Local Excision Mastectomy"
"2661","C0024885","D015412","19301","Local Excision Mastectomies"
"2662","C0024885","D015412","1014812","Local Excision Mastectomies"
"2663","C0024885","D015412","19301","Mastectomy, Local Excision"
"2664","C0024885","D015412","1014812","Mastectomy, Local Excision"
"2665","C4281720","C474770","90291","human cytomegalovirus immune globulin"
"2666","C4281720","C474770","90291","cytomegalovirus immunoglobulin intravenous (human)"
"2667","C4281720","C474770","90291","CMV immunoglobulin"
"2668","C0062525","C045213","90371","human hepatitis B virus immune globulin"
"2669","C1176467","D044964","15819","Cervicoplasty"
"2670","C0037806","D013054","82190","AA Spectrophotometries"
"2671","C1510483","D044963","10021","Aspiration Biopsies, Fine-Needle"
"2672","C1510483","D044963","1003145","Aspiration Biopsies, Fine-Needle"
"2673","C1510483","D044963","10021","Aspiration, Fine-Needle"
"2674","C1510483","D044963","1003145","Aspiration, Fine-Needle"
"2675","C1510483","D044963","10021","Aspirations, Fine-Needle"
"2676","C1510483","D044963","1003145","Aspirations, Fine-Needle"
"2677","C1510483","D044963","10021","Biopsies, Fine-Needle Aspiration"
"2678","C1510483","D044963","1003145","Biopsies, Fine-Needle Aspiration"
"2679","C1510483","D044963","10021","Biopsy, Fine-Needle Aspiration"
"2680","C1510483","D044963","1003145","Biopsy, Fine-Needle Aspiration"
"2681","C0023985","D007081","44316","Continent Ileostomies"
"2682","C0199451","D045422","94660","Continuous Positive Airway Pressure"
"2683","C1510483","D044963","10021","Fine Needle Aspiration"
"2684","C1510483","D044963","1003145","Fine Needle Aspiration"
"2685","C1510483","D044963","10021","Fine-Needle Aspiration Biopsies"
"2686","C1510483","D044963","1003145","Fine-Needle Aspiration Biopsies"
"2687","C1510483","D044963","10021","Fine-Needle Aspiration Biopsy"
"2688","C1510483","D044963","1003145","Fine-Needle Aspiration Biopsy"
"2689","C1510483","D044963","10021","Fine-Needle Aspirations"
"2690","C1510483","D044963","1003145","Fine-Needle Aspirations"
"2691","C0023985","D007081","44316","Ileostomies, Continent"
"2692","C0023985","D007081","44316","Ileostomy, Continent"
"2693","C1176467","D044964","15819","Neck Plastic Surgeries"
"2694","C1176467","D044964","15819","Neck Plastic Surgery"
"2695","C1257928","D044623","1013548","Nutrition Therapy, Medical"
"2696","C0037806","D013054","82190","Spectrophotometries, AA"
"2697","C1257928","D044623","1013548","Therapy, Medical Nutrition"
"2698","C1510483","D044963","10021","Aspiration Biopsy, Fine Needle"
"2699","C1510483","D044963","1003145","Aspiration Biopsy, Fine Needle"
"2700","C0037806","D013054","82190","Spectrophotometry, AA"
"2701","C1176467","D044964","15819","Surgeries, Neck Plastic"
"2702","C1176467","D044964","15819","Plastic Surgeries, Neck"
"2703","C0199451","D045422","94660","Ventilation, CPAP"
"2704","C0302562","D000074406","69502","Complete Mastoidectomies"
"2705","C0198159","D000074406","69511","Mastoidectomy, Radical"
"2706","C0198159","D000074406","69511","Radical Mastoidectomies"
"2707","C0162428","D000074642","50080","Nephrolithotomies, Percutaneous"
"2708","C0162428","D000074642","50081","Nephrolithotomies, Percutaneous"
"2709","C0032722","D011171","47701","Kasai Procedure"
"2710","C0198160","D000074406","69505","Mastoidectomies, Modified Radical"
"2711","C0198160","D000074406","69505","Mastoidectomy, Modified Radical"
"2712","C0198159","D000074406","69511","Mastoidectomies, Radical"
"2713","C0194056","D000074643","1008063","Kidney Incision"
"2714","C0198154","D000074406","1010163","Mastoidectomies"
"2715","C0302562","D000074406","69502","Complete Mastoidectomy"
"2716","C0198160","D000074406","69505","Modified Radical Mastoidectomies"
"2717","C0197409","D000074431","1009773","Keratectomy"
"2718","C0241889","D008487","1014981","Family Histories, Medical"
"2719","C0241889","D008487","1014981","Medical Family History"
"2720","C0032722","D011171","47701","Hepatoportoenterostomy"
"2721","C0185566","D063168","21025","Mandibulectomy"
"2722","C0198154","D000074406","1010163","Mastoidectomy"
"2723","C0302562","D000074406","69502","Mastoidectomy, Complete"
"2724","C0194056","D000074643","1008063","Nephrotomies"
"2725","C2004488","D000074882","43520","Pyloromyotomy"
"2726","C2004488","D000074882","43520","Pyloromyotomies"
"2727","C0195897","D003399","61550","Craniectomies"
"2728","C0195897","D003399","61552","Craniectomies"
"2729","C0195897","D003399","61558","Craniectomies"
"2730","C0195897","D003399","1009130","Craniectomies"
"2731","C0185566","D063168","21025","Mandibulectomies"
"2732","C0198160","D000074406","69505","Modified Radical Mastoidectomy"
"2733","C0198160","D000074406","69505","Radical Mastoidectomies, Modified"
"2734","C0198159","D000074406","69511","Radical Mastoidectomy"
"2735","C0162428","D000074642","50080","Percutaneous Nephrolithotomies"
"2736","C0162428","D000074642","50081","Percutaneous Nephrolithotomies"
"2737","C0194063","D000074643","50135","Pyelotomy"
"2738","C0194063","D000074643","1008079","Pyelotomy"
"2739","C0241889","D008487","1014981","Health Family History"
"2740","C0198160","D000074406","69505","Radical Mastoidectomy, Modified"
"2741","C0197409","D000074431","1009773","Keratectomies"
"2742","C0241889","D008487","1014981","Family History, Health"
"2743","C0241889","D008487","1014981","Health Family Histories"
"2744","C0037897","D013105","47460","Sphincterotomy, Transduodenal"
"2745","C0037897","D013105","47460","Sphincterotomy, Transhepatic"
"2746","C0162428","D000074642","50080","Nephrolithotomy, Percutaneous"
"2747","C0162428","D000074642","50081","Nephrolithotomy, Percutaneous"
"2748","C0162428","D000074642","50080","Percutaneous Nephrolithotomy"
"2749","C0162428","D000074642","50081","Percutaneous Nephrolithotomy"
"2750","C0194063","D000074643","50135","Pyelotomies"
"2751","C0194063","D000074643","1008079","Pyelotomies"
"2752","C0032722","D011171","47701","Hepatoportoenterostomies"
"2753","C0302562","D000074406","69502","Mastoidectomies, Complete"
"2754","C0194056","D000074643","1008063","Nephrotomy"
"2755","C0194056","D000074643","1008063","Kidney Incisions"
"2756","C0195897","D003399","61550","Craniectomy"
"2757","C0195897","D003399","61552","Craniectomy"
"2758","C0195897","D003399","61558","Craniectomy"
"2759","C0195897","D003399","1009130","Craniectomy"
"2760","C0241889","D008487","1014981","Family History, Medical"
"2761","C0241889","D008487","1014981","Medical Family Histories"
"2762","C0241889","D008487","1014981","Family Histories, Health"
"2763","C0042273","D014629","43641","Parietal Cell Vagotomies"
"2764","C0032743","D049268","78811","PET Scans"
"2765","C0032743","D049268","78811","Positron-Emission Tomography"
"2766","C0032743","D049268","78811","Scan, PET"
"2767","C0032743","D049268","78811","Scans, PET"
"2768","C0032743","D049268","78811","Tomography, Positron Emission"
"2769","C0042273","D014629","43641","Vagotomies, Parietal Cell"
"2770","C0042273","D014629","43641","Parietal Cell Vagotomy"
"2771","C0032743","D049268","78811","Positron Emission Tomography"
"2772","C0007876","D002585","59514","C Section (OB)"
"2773","C0007876","D002585","1008991","C Section (OB)"
"2774","C0007876","D002585","59514","C-Sections (OB)"
"2775","C0007876","D002585","1008991","C-Sections (OB)"
"2776","C0007876","D002585","59514","Caesarean Sections"
"2777","C0007876","D002585","1008991","Caesarean Sections"
"2778","C0042273","D014629","43641","Highly Selective Vagotomies"
"2779","C0042273","D014629","43641","Highly Selective Vagotomy"
"2780","C0198023","D046288","69090","Piercing, Ear"
"2781","C0042273","D014629","43641","Selective Vagotomies, Highly"
"2782","C0372464","D010410","54250","Tumescence, Nocturnal Penile"
"2783","C0042273","D014629","43641","Vagotomies, Highly Selective"
"2784","C0198023","D046288","69090","Ear Piercings"
"2785","C0372464","D010410","54250","Penile Tumescence, Nocturnal"
"2786","C0198023","D046288","69090","Piercings, Ear"
"2787","C0004288","D001301","1012906","Audiometry, Bekesy"
"2788","C0005844","D001788","86911","Blood Typing"
"2789","C0009818","D012017","1013686","Consultation"
"2790","C0013805","D001300","92584","Electrocochleography"
"2791","C0013995","D009786","HJ","Employee Assistance Programs (Health Care)"
"2792","C0079304","D016145","1021431","Esophagogastroduodenoscopy"
"2793","C0018072","D014130","65820","Goniotomy"
"2794","C0019004","D006435","1012752","Hemodialysis"
"2795","C0242349","D007150","88341","Immunocytochemistry"
"2796","C0242349","D007150","88344","Immunocytochemistry"
"2797","C0021917","D000283","51700","Instillation, Bladder"
"2798","C0022591","D016039","65710","Keratoplasty, Lamellar"
"2799","C0520483","D013246","58611","Ligation, Tubal"
"2800","C0023985","D007081","44316","Loop Ileostomy"
"2801","C0027405","D009291","90865","Narcosynthesis"
"2802","C0242427","D010492","33020","Pericardiotomy"
"2803","C0086923","D015361","1003504","Rhytidectomy"
"2804","C0036993","D012000","92564","Short Increment Sensitivity Index"
"2805","C0037806","D013054","82190","Spectrophotometry, Atomic Absorption"
"2806","C0037894","D013105","47460","Sphincteroplasty, Transduodenal"
"2807","C0085853","D000158","92567","Tympanometry"
"2808","C0042416","D014669","1008619","Vasostomy"
"2809","C0600406","D018962","36406","Venipuncture"
"2810","C0042515","D014696","62180","Ventriculocisternostomy"
"2811","C0242318","D006650","1012077","HLA Typing"
"2812","C0242318","D006650","1029969","HLA Typing"
"2813","C0348002","D014547","50820","Ileal Conduit"
"2814","C0282493","D004724","1014777","Surgical Procedures, Endoscopic"
"2815","C1257928","D044623","1013548","Medical Nutrition Therapy"
"2816","C1510483","D044963","10021","Aspiration Biopsy, Fine-Needle"
"2817","C1510483","D044963","1003145","Aspiration Biopsy, Fine-Needle"
"2818","C0198023","D046288","69090","Ear Piercing"
"2819","C0593947","C433226","90636","hepatitis A-B vaccine"
"2820","C1456587","D050110","1007385","Bariatric Surgery"
"2821","C0729258","D015391","43842","Gastroplasties, Vertical-Banded"
"2822","C0729258","D015391","43842","Gastroplasty, Vertical-Banded"
"2823","C1456587","D050110","1007385","Surgeries, Bariatric"
"2824","C1456587","D050110","1007385","Surgery, Bariatric"
"2825","C0729258","D015391","43842","Vertical Banded Gastroplasty"
"2826","C0729258","D015391","43842","Vertical-Banded Gastroplasties"
